,h_mean_1_,h_mean_2_,h_std_1_,h_std_2_,h_coov_1_,h_coov_2_,h_kur_1_,h_kur_2_,h_skew_1_,h_skew_2_,IR_,h_q5_1_,h_q10_1_,h_q25_1_,h_q50_1_,h_q75_1_,h_q90_1_,h_q95_1_,h_q99_1_,h_q5_2_,h_q10_2_,h_q25_2_,h_q50_2_,h_q75_2_,h_q90_2_,h_q95_2_,h_q99_2_,temp_diff_days,BMag_ha,V_ha
968,2.169873624739816,5.737521877486079,3.061732482972878,2.17135580290082,1.4110188022309378,0.3784483700918296,-0.5518162831561932,-0.1153941599561712,0.9929696098417776,-0.3143971223822759,0.3737734165923282,-0.04,-0.02,0.0,0.04,5.18,7.0600000000000005,7.83,9.61,1.49,2.3360000000000003,4.4325,6.11,7.147500000000001,8.107000000000003,8.82,10.887399999999998,-873.0,25.102757175,38.294798732
969,1.157002268859898,2.807007874015748,1.592615974452788,1.35157017648238,1.3765020322925907,0.4814985340774278,0.5544440362204788,-0.5355663361026224,1.2670737829699523,0.6034980628630215,0.3961996596710153,-0.03,-0.02,0.0,0.06,2.02,3.745,4.5275,5.7250000000000005,1.12,1.226,1.63,2.59,3.76,4.764000000000001,5.382,6.033199999999997,-873.0,0.0,0.0
970,6.1715445026178015,7.142687431091511,3.194974266050941,2.216967625240279,0.517694438514657,0.3103828421204612,-0.5763300948134318,-0.1387368318462014,-0.7763158010070007,-0.7252886514093567,0.8633983817229891,0.0,0.01,4.3100000000000005,7.175,8.6,9.54,9.9595,10.679899999999998,2.6335,3.770000000000001,5.9,7.62,8.81,9.623000000000005,10.056499999999996,10.7273,-546.0,33.346743847,53.458169949
971,21.25007826306488,24.38902347145755,9.230350720288206,4.6114083774625625,0.4343678458978494,0.1890772044587717,0.9397453529858608,5.795327426199503,-1.5410527939489709,-2.101088958631742,0.871244635193133,0.0,0.01,20.15,25.17,27.19,28.22,28.74,29.664,15.825,18.33,22.77,25.85,27.4,28.32,28.8,29.735,-546.0,264.38798656,474.75940155
972,5.196782248673826,7.499504609367726,3.771765334317861,1.7624861747027754,0.7257886041464183,0.2350136797704253,-1.5087240217363458,1.7380302871804725,-0.4813266858040366,-1.385363313080047,0.6947211799715358,-0.08,-0.06,-0.02,7.2,8.32,8.96,9.31,10.04,3.4800000000000004,4.757999999999999,7.015000000000001,7.98,8.6,9.14,9.48,10.162400000000016,-701.0,82.260957285,135.65678014
973,18.152348837209303,23.82445993031359,11.734815335631367,6.70052689274362,0.6464626391256288,0.2812456992663264,-1.2348711362821114,1.0810934549088866,-0.6202248756709733,-1.240834017444786,0.7627906976744186,-0.12,-0.1,4.842499999999999,22.725,28.18,30.14,30.800500000000003,31.72,8.9955,14.334,20.9975,25.54,29.03,30.419000000000008,31.01,31.87,-1083.0,468.5525607,840.6549093
974,3.690592255125285,8.072009844134538,4.527990094529658,2.92573150173553,1.2269006656699728,0.3624539065523426,-1.1553393446397997,-0.1168859860264772,0.6326507481577897,-0.2879355617614639,0.4627942293090357,-0.14,-0.12,-0.09,-0.03,8.17,10.213000000000005,11.239499999999987,14.0833,2.4285000000000005,3.755000000000001,6.25,8.42,10.01,11.38,12.6,14.645200000000004,-1083.0,27.584653106,61.291988155
975,1.2057224284199366,4.5095967741935485,2.2581786744199697,1.749193248206766,1.8728843564594264,0.3878824062977503,0.7216708123388758,-0.7063062202996293,1.472626903697975,-0.0271827712957445,0.2794273594909862,-0.17,-0.16,-0.12,-0.06,2.08,5.25,6.19,7.525699999999997,1.5135,2.03,3.19,4.6000000000000005,5.76,6.83,7.31,8.228599999999997,-1083.0,2.8936053861,3.8010459759
976,8.00990366272415,11.24280873292258,5.619720665557961,2.834987502420249,0.701596536261799,0.2521600758108148,-1.4548375370026467,1.8360747924064649,-0.510861132359912,-1.4133105567662465,0.7121327737504769,-0.02,-0.01,0.03,10.74,12.71,13.607000000000006,14.22,15.130000000000004,4.74,7.205,10.2,12.03,13.1,13.91,14.45,15.3,-643.0,74.30963783899999,169.74252554
977,2.876053095858188,5.839544598527649,3.717885720572846,3.3025478895366707,1.292704131897629,0.5655488769397116,0.0559309264525555,-0.7349907653235168,1.1026119836873185,0.4657612695310136,0.4907166260606569,-0.03,-0.02,0.0,0.68,5.26,8.9,10.26,13.189399999999988,1.47,1.87,2.94,5.38,8.44,10.29,11.76,13.676000000000002,-644.0,38.357816844,80.098870101
978,3.4008782996894413,6.29136584488033,4.364221711626543,4.144006734805099,1.2832631241244568,0.6586815704219984,0.1649585176357924,-1.1063663976194509,1.2035263512979908,0.6409047980740493,0.5393051242236024,-0.03,-0.02,0.0,1.87,4.71,11.76,12.950000000000005,14.13,1.67,2.07,2.96,4.34,10.32,12.85,13.581999999999995,14.38,-643.0,27.665780693,65.14676912899999
979,10.28387883455269,13.8759743634159,7.291164575030146,4.6823858483331255,0.7089897394096714,0.3374455534220549,-1.4475109752273407,-0.1842231922323574,-0.3442079835920886,-0.8109370884428891,0.7409831857271211,-0.02,-0.01,0.04,12.46,16.76,18.51,19.29,20.42,4.45,6.572000000000001,10.98,15.16,17.5,18.88,19.55,20.6628,-572.0,268.91613613,465.70914381
980,9.315659893048128,10.906266599849662,4.3141848174837705,2.1228504314911176,0.4631110267028167,0.1946450155106588,0.4421111159470952,2.8467208199282945,-1.303071107364273,-1.1494701877084,0.8536898395721925,0.0,0.01,8.700000000000001,10.77,12.1,13.076000000000004,13.69,14.765200000000004,7.235,8.35,9.87,11.13,12.3,13.22,13.81,14.87,-582.0,104.46309774,200.2173668
981,12.134022821073074,13.7683608815427,5.42415238492529,3.2993252314241728,0.4470201239036078,0.2396309379025002,0.3738999042159445,-0.0705030875100396,-1.122262796341705,-0.5680025112765713,0.8812818645302258,0.0,0.02,10.1,13.68,15.89,17.542,18.32,19.5,7.5635,9.03,11.7425,14.205000000000002,16.18,17.700999999999997,18.42,19.5813,-582.0,139.18347193,291.67784914
